2026-02-12 21:02:29.536 +02:00 [INF] Getting all baskets {"SourceContext":"ChineseSale.Controllers.BasketController","ActionId":"cb984197-2020-4f16-afa2-a696602f99fa","ActionName":"ChineseSale.Controllers.BasketController.GetAllBasketsAsync (ChineseSale)","RequestId":"0HNJAD4Q35244:00000009","RequestPath":"/api/Basket","ConnectionId":"0HNJAD4Q35244"}
2026-02-12 21:09:29.013 +02:00 [INF] Enter to func get donor with ID: 3004 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:0000009B","RequestPath":"/api/Donor/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:29.015 +02:00 [INF] Enter to func get donor with ID: 3005 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:0000009D","RequestPath":"/api/Donor/3005","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:29.017 +02:00 [INF] Enter to func get donor with ID: 3006 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:0000009F","RequestPath":"/api/Donor/3006","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:29.018 +02:00 [INF] Enter to func get donor with ID: 3007 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000A1","RequestPath":"/api/Donor/3007","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:29.019 +02:00 [INF] Successfully retrieved donor with ID: 3004 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:0000009B","RequestPath":"/api/Donor/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:29.020 +02:00 [INF] Enter to func get donor with ID: 3008 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000A3","RequestPath":"/api/Donor/3008","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:29.024 +02:00 [INF] Successfully retrieved donor with ID: 3005 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:0000009D","RequestPath":"/api/Donor/3005","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:29.025 +02:00 [INF] Successfully retrieved donor with ID: 3006 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:0000009F","RequestPath":"/api/Donor/3006","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:29.027 +02:00 [INF] Successfully retrieved donor with ID: 3007 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000A1","RequestPath":"/api/Donor/3007","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:29.031 +02:00 [INF] Successfully retrieved donor with ID: 3008 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000A3","RequestPath":"/api/Donor/3008","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.124 +02:00 [INF] Getting all donors {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"34de3501-9649-44fd-bbea-06918349f018","ActionName":"ChineseSale.Controllers.DonorController.GetAllDonorAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000AB","RequestPath":"/api/Donor","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.139 +02:00 [INF] Enter to func get donor with ID: 3004 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000AD","RequestPath":"/api/Donor/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.142 +02:00 [INF] Enter to func get donor with ID: 3005 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000AF","RequestPath":"/api/Donor/3005","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.146 +02:00 [INF] Enter to func get donor with ID: 3006 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000B1","RequestPath":"/api/Donor/3006","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.149 +02:00 [INF] Enter to func get donor with ID: 3007 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000B3","RequestPath":"/api/Donor/3007","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.152 +02:00 [INF] Enter to func get donor with ID: 3008 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000B5","RequestPath":"/api/Donor/3008","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.153 +02:00 [INF] Successfully retrieved donor with ID: 3004 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000AD","RequestPath":"/api/Donor/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.157 +02:00 [INF] Successfully retrieved donor with ID: 3005 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000AF","RequestPath":"/api/Donor/3005","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.163 +02:00 [INF] Successfully retrieved donor with ID: 3006 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000B1","RequestPath":"/api/Donor/3006","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.166 +02:00 [INF] Successfully retrieved donor with ID: 3007 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000B3","RequestPath":"/api/Donor/3007","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:32.169 +02:00 [INF] Successfully retrieved donor with ID: 3008 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000B5","RequestPath":"/api/Donor/3008","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.551 +02:00 [INF] Getting all gifts {"SourceContext":"ChineseSale.Controllers.GiftController","ActionId":"a5c2a8d0-da0f-49a5-afba-2007b5c008dd","ActionName":"ChineseSale.Controllers.GiftController.GetAllGiftAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000B7","RequestPath":"/api/Gift","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.555 +02:00 [INF] Getting all categories. {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"6aea0a1c-b186-4f8f-b216-e27ad1121b13","ActionName":"ChineseSale.Controllers.CategoryController.GetAllCategoryAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000B9","RequestPath":"/api/Category","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.557 +02:00 [INF] Getting all prizes {"SourceContext":"ChineseSale.Controllers.PrizeController","ActionId":"3d4f902f-498e-49f8-9186-6f2743d9d93c","ActionName":"ChineseSale.Controllers.PrizeController.GetAllPrizeAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000BB","RequestPath":"/api/Prize","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.615 +02:00 [INF] Entering function to get category with ID: 1009 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000BD","RequestPath":"/api/Category/1009","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.618 +02:00 [INF] Entering function to get category with ID: 2002 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000BF","RequestPath":"/api/Category/2002","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.621 +02:00 [INF] Entering function to get category with ID: 2004 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000C1","RequestPath":"/api/Category/2004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.624 +02:00 [INF] Entering function to get category with ID: 3002 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000C3","RequestPath":"/api/Category/3002","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.627 +02:00 [INF] Entering function to get category with ID: 3003 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000C5","RequestPath":"/api/Category/3003","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.635 +02:00 [INF] Entering function to get category with ID: 3004 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000C7","RequestPath":"/api/Category/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.685 +02:00 [INF] Successfully retrieved category with ID: 2004 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000C1","RequestPath":"/api/Category/2004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.685 +02:00 [INF] Successfully retrieved category with ID: 3002 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000C3","RequestPath":"/api/Category/3002","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.689 +02:00 [INF] Successfully retrieved category with ID: 3003 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000C5","RequestPath":"/api/Category/3003","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.694 +02:00 [INF] Successfully retrieved category with ID: 3004 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000C7","RequestPath":"/api/Category/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.698 +02:00 [INF] Successfully retrieved category with ID: 2002 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000BF","RequestPath":"/api/Category/2002","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:35.698 +02:00 [INF] Successfully retrieved category with ID: 1009 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000BD","RequestPath":"/api/Category/1009","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:38.365 +02:00 [INF] Getting all categories. {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"6aea0a1c-b186-4f8f-b216-e27ad1121b13","ActionName":"ChineseSale.Controllers.CategoryController.GetAllCategoryAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000C9","RequestPath":"/api/Category","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:38.375 +02:00 [INF] Getting all donors {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"34de3501-9649-44fd-bbea-06918349f018","ActionName":"ChineseSale.Controllers.DonorController.GetAllDonorAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000CB","RequestPath":"/api/Donor","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:39.546 +02:00 [INF] Fetching all packages... {"SourceContext":"ChineseSale.Controllers.PackageController","ActionId":"8c1375bd-9697-4ea6-880d-6bd7c78e96ff","ActionName":"ChineseSale.Controllers.PackageController.GetAllPackageAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000CD","RequestPath":"/api/Package","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.048 +02:00 [INF] Getting all donors {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"34de3501-9649-44fd-bbea-06918349f018","ActionName":"ChineseSale.Controllers.DonorController.GetAllDonorAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000CF","RequestPath":"/api/Donor","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.054 +02:00 [INF] Getting all donors {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"34de3501-9649-44fd-bbea-06918349f018","ActionName":"ChineseSale.Controllers.DonorController.GetAllDonorAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000D1","RequestPath":"/api/Donor","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.063 +02:00 [INF] Enter to func get donor with ID: 3004 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000D3","RequestPath":"/api/Donor/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.065 +02:00 [INF] Enter to func get donor with ID: 3005 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000D5","RequestPath":"/api/Donor/3005","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.070 +02:00 [INF] Enter to func get donor with ID: 3006 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000D7","RequestPath":"/api/Donor/3006","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.070 +02:00 [INF] Enter to func get donor with ID: 3008 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000DB","RequestPath":"/api/Donor/3008","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.076 +02:00 [INF] Enter to func get donor with ID: 3007 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000D9","RequestPath":"/api/Donor/3007","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.077 +02:00 [INF] Successfully retrieved donor with ID: 3006 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000D7","RequestPath":"/api/Donor/3006","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.079 +02:00 [INF] Successfully retrieved donor with ID: 3008 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000DB","RequestPath":"/api/Donor/3008","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.079 +02:00 [INF] Successfully retrieved donor with ID: 3004 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000D3","RequestPath":"/api/Donor/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.080 +02:00 [INF] Successfully retrieved donor with ID: 3005 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000D5","RequestPath":"/api/Donor/3005","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.080 +02:00 [INF] Successfully retrieved donor with ID: 3007 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000D9","RequestPath":"/api/Donor/3007","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.084 +02:00 [INF] Enter to func get donor with ID: 3006 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000DD","RequestPath":"/api/Donor/3006","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.085 +02:00 [INF] Enter to func get donor with ID: 3008 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000DF","RequestPath":"/api/Donor/3008","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.087 +02:00 [INF] Enter to func get donor with ID: 3004 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000E1","RequestPath":"/api/Donor/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.089 +02:00 [INF] Enter to func get donor with ID: 3005 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000E3","RequestPath":"/api/Donor/3005","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.092 +02:00 [INF] Enter to func get donor with ID: 3007 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000E5","RequestPath":"/api/Donor/3007","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.094 +02:00 [INF] Successfully retrieved donor with ID: 3006 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000DD","RequestPath":"/api/Donor/3006","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.096 +02:00 [INF] Successfully retrieved donor with ID: 3008 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000DF","RequestPath":"/api/Donor/3008","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.097 +02:00 [INF] Successfully retrieved donor with ID: 3004 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000E1","RequestPath":"/api/Donor/3004","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.098 +02:00 [INF] Successfully retrieved donor with ID: 3005 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000E3","RequestPath":"/api/Donor/3005","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.099 +02:00 [INF] Successfully retrieved donor with ID: 3007 {"SourceContext":"ChineseSale.Controllers.DonorController","ActionId":"e990601e-f6f2-45a1-87f1-5c4dbeff2cdb","ActionName":"ChineseSale.Controllers.DonorController.GetDonorByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000E5","RequestPath":"/api/Donor/3007","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:40.949 +02:00 [INF] Getting all prizes {"SourceContext":"ChineseSale.Controllers.PrizeController","ActionId":"3d4f902f-498e-49f8-9186-6f2743d9d93c","ActionName":"ChineseSale.Controllers.PrizeController.GetAllPrizeAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000E7","RequestPath":"/api/Prize","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:50.218 +02:00 [INF] Getting all gifts {"SourceContext":"ChineseSale.Controllers.GiftController","ActionId":"a5c2a8d0-da0f-49a5-afba-2007b5c008dd","ActionName":"ChineseSale.Controllers.GiftController.GetAllGiftAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000E9","RequestPath":"/api/Gift","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:50.222 +02:00 [INF] Getting all categories. {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"6aea0a1c-b186-4f8f-b216-e27ad1121b13","ActionName":"ChineseSale.Controllers.CategoryController.GetAllCategoryAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000EB","RequestPath":"/api/Category","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:50.225 +02:00 [INF] Getting all prizes {"SourceContext":"ChineseSale.Controllers.PrizeController","ActionId":"3d4f902f-498e-49f8-9186-6f2743d9d93c","ActionName":"ChineseSale.Controllers.PrizeController.GetAllPrizeAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000ED","RequestPath":"/api/Prize","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:50.382 +02:00 [INF] Entering function to get category with ID: 1009 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000EF","RequestPath":"/api/Category/1009","ConnectionId":"0HNJAD4Q35247"}
2026-02-12 21:09:50.385 +02:00 [INF] Entering function to get category with ID: 2002 {"SourceContext":"ChineseSale.Controllers.CategoryController","ActionId":"de87dafe-39c5-4bee-81bd-8ae05d49e394","ActionName":"ChineseSale.Controllers.CategoryController.GetCategoryByIdAsync (ChineseSale)","RequestId":"0HNJAD4Q35247:000000F1","RequestPath":"/api/Category/2002","ConnectionId":"0HNJAD4Q35247"}
